"","x","y","spatial_cluster"
"cell77954",8409.04784606397,-2458.53466919437,"1"
"cell77956",8462.66984745488,-2620.6966734007,"1"
"cell77957",8355.80384468287,-2584.62467246503,"15"
"cell77958",8384.36984542385,-2477.70466969162,"1"
"cell77959",8374.91984517872,-2499.25067025051,"1"
"cell77960",8400.62384584546,-2512.37267059088,"1"
"cell77962",8351.75384457782,-2454.64666909352,"1"
"cell77966",8420.54984636232,-2429.86066845059,"1"
"cell77969",8365.793844942,-2534.45867116377,"1"
"cell77977",8530.49384921417,-2547.95867151394,"1"
"cell77978",8352.88784460723,-2421.05866822228,"1"
"cell77979",8363.36384487897,-2505.89267042279,"1"
"cell77981",8390.95784559473,-2492.50067007542,"1"
"cell77982",8328.59324397705,-2512.53467059508,"15"
"cell77983",8409.58784607798,-2606.92667304352,"1"
"cell77984",8501.33384845778,-2538.40067126602,"1"
"cell77988",8426.5438465178,-2479.16266972944,"1"
"cell77989",8417.57984628528,-2420.30266820267,"1"
"cell77991",8409.69584608078,-2542.61267137527,"1"
"cell77992",8428.86584657803,-2458.91266920418,"1"
"cell77994",8374.75784517452,-2433.96466855705,"1"
"cell77995",8476.00784780085,-2585.54267248884,"1"
"cell77996",8408.72384605557,-2446.06066887081,"1"
"cell78002",8452.84184719995,-2566.04867198318,"1"
"cell78003",8493.07184824347,-2596.50467277318,"1"
"cell78008",8413.96184619144,-2522.25467084721,"1"
"cell78012",8367.19784497842,-2551.14467159659,"1"
"cell78013",8339.76584426686,-2547.79667150974,"15"
"cell78015",8475.52184778824,-2505.46067041159,"1"
"cell78016",8411.69384613261,-2487.69466995075,"1"
"cell78019",8389.39200192317,-2667.6810307242,"15"
"cell78020",8460.61800377071,-2727.40503227338,"15"
"cell78027",8392.20000199601,-2620.76042950712,"15"
"cell78029",8433.83400307596,-2625.62042963319,"1"
"cell78030",8445.44400337711,-2762.72103318945,"15"
"cell78036",8518.88400528207,-2725.19103221595,"1"
"cell78037",8470.12200401723,-2656.77303044125,"1"
"cell78042",8460.72600377351,-2768.39103333652,"15"
"cell78049",8439.61200322583,-2704.50903167948,"15"
"cell78050",8403.05400227755,-2642.40903006867,"15"
"cell78052",8387.28600186855,-2778.05703358725,"15"
"cell78054",8477.14200419933,-2768.87703334913,"15"
"cell78056",8451.9780035466,-2631.82502979413,"1"
"cell78057",8323.62000021711,-2629.34102972969,"15"
"cell78059",8515.96800520644,-2773.89903347939,"15"
"cell78061",8400.46200221032,-2756.02503301576,"15"
"cell78062",8464.56000387296,-2694.62703142315,"15"
"cell78066",8384.80200180411,-2747.97903280705,"15"
"cell78067",8374.70400154218,-2637.7110299468,"15"
"cell78069",8509.16400502995,-2693.92503140494,"1"
"cell78079",8505.3300049305,-2671.19103081524,"1"
"cell78080",8347.70400084183,-2753.70303295553,"15"
"cell78083",8494.09800463915,-2780.37903364748,"15"
"cell78084",8419.36200270057,-2797.1190340817,"15"
"cell78087",8422.38600277901,-2769.14703335613,"15"
"cell78088",8409.21000243723,-2703.42903165147,"15"
"cell78091",8419.90200271457,-2694.03303140774,"15"
"cell78092",8401.81200224534,-2781.40503367409,"15"
"cell78093",8475.79200416431,-2739.12303257734,"15"
"cell78099",8344.84200076759,-2727.35103227198,"15"
"cell78105",8415.96000261232,-2665.25103066117,"15"
"cell78107",8412.07200251147,-2675.94303093851,"15"
"cell78109",8509.92000504956,-2647.32303019613,"1"
"cell78110",8371.46400145814,-2748.84303282946,"15"
"cell78111",8446.84800341353,-2650.61703028157,"1"
"cell78114",8361.0960011892,-2796.36303406209,"15"
"cell78115",8389.01400191337,-2761.96503316984,"15"
"cell78116",8419.36200270057,-2751.3270328939,"15"
"cell78122",8457.05973035842,-2839.23142251372,"15"
"cell78132",8336.15372722223,-2868.2834232673,"15"
"cell78136",8450.52573018894,-2869.25542329252,"15"
"cell78137",8364.50372795761,-2844.8474226594,"15"
"cell78138",8360.56172785535,-2869.63342330232,"15"
"cell78141",8418.23372935131,-2943.9374252297,"15"
"cell78142",8516.297731895,-2936.701425042,"15"
"cell78153",8341.60772736371,-2931.13942489773,"15"
"cell78157",8445.17973005027,-2975.36542604491,"15"
"cell78160",8498.09973142296,-2842.57942260057,"15"
"cell78161",8408.35172909498,-2916.39742451534,"15"
"cell78163",8375.89772825316,-2856.67342296615,"15"
"cell78166",8410.0797291398,-2879.73142356426,"15"
"cell78174",8475.36573083326,-2943.18142521009,"15"
"cell78175",8332.26572712138,-2858.72542301938,"15"
"cell78177",8436.75572983176,-2863.90942315385,"15"
"cell78185",8504.90373159945,-2861.20942308381,"15"
"cell78189",8467.10373061895,-2860.0754230544,"15"
"cell78190",8462.7297305055,-3021.91342725232,"15"
"cell78197",8409.4857291244,-2869.95742331073,"15"
"cell78199",8343.82172742113,-2954.08942549303,"15"
"cell78200",8477.14773087949,-2902.78942416236,"15"
"cell78205",8513.38173181936,-2877.73342351243,"15"
"cell78211",8362.07372789457,-2942.26342518628,"15"
"cell78213",8406.19172903895,-2841.22942256555,"15"
"cell78222",8388.15572857112,-2962.08142570034,"15"
"cell78224",8495.12973134592,-2957.54542558268,"15"
"cell78227",8482.49373101816,-2922.93142468482,"15"
"cell78232",8391.17972864956,-2949.66142537817,"15"
"cell78234",8358.88772781193,-2953.98142549023,"15"
"cell78237",8444.96373004466,-2897.87542403489,"15"
"cell78241",8375.62772824615,-2993.34742651135,"15"
"cell78243",8333.3997271508,-2837.1254224591,"15"
"cell78246",8418.39572935551,-2888.15542378277,"15"
"cell78250",8390.49000218511,-3092.45263674483,"15"
"cell78253",8486.55600467697,-3140.78263799846,"15"
"cell78255",8315.48940023966,-3183.55063910782,"15"
"cell78260",8359.2780013755,-3064.53463602066,"15"
"cell78263",8355.98400129005,-3040.55863539875,"15"
"cell78264",8336.8680007942,-3172.37263881788,"15"
"cell78266",8410.36200270057,-3214.70863991603,"15"
"cell78269",8433.79800330848,-3190.84063929692,"15"
"cell78271",8494.33200487867,-3048.76663561165,"15"
"cell78283",8333.35800070316,-3064.58863602206,"15"
"cell78288",8368.56600161642,-3160.70863851532,"15"
"cell78289",8461.71600403264,-3172.37263881788,"15"
"cell78294",8388.87000214309,-3158.8186384663,"15"
"cell78296",8404.15200253949,-3111.46063723788,"15"
"cell78302",8464.47000410408,-3202.01863958687,"15"
"cell78303",8484.61200462654,-3187.00663919747,"15"
"cell78306",8380.71600193158,-3105.5746370852,"15"
"cell78315",8436.39000337571,-3171.94063880667,"15"
"cell78316",8409.93000268936,-3087.43063661456,"15"
"cell78318",8392.81200224534,-3036.45463529229,"15"
"cell78320",8480.72400452569,-3111.19063723087,"15"
"cell78321",8453.88600382954,-3056.70463581756,"15"
"cell78325",8368.83600162342,-3085.43263656273,"15"
"cell78330",8356.03800129145,-3104.81863706559,"15"
"cell78338",8443.89600357041,-3214.22263990343,"15"
"cell78344",8323.39940681309,-3334.05727840215,"15"
"cell78345",8458.12941030785,-3241.71727600694,"15"
"cell78346",8364.22340787202,-3234.04927580804,"15"
"cell78349",8452.94541017339,-3386.11327975243,"15"
"cell78350",8389.98140854016,-3383.4672796838,"15"
"cell78351",8467.25541054457,-3278.05927694961,"15"
"cell78352",8312.22140652314,-3297.82327746227,"15"
"cell78354",8391.27740857378,-3326.11927819624,"15"
"cell78356",8387.22740846872,-3405.82328026369,"15"
"cell78358",8310.55280647986,-3271.57927678153,"15"
"cell78364",8403.48140889034,-3432.6018809583,"15"
"cell78365",8509.42941163853,-3368.94127930701,"15"
"cell78366",8394.78740866482,-3260.72527649999,"15"
"cell78367",8494.52541125193,-3283.89127710089,"15"
"cell78372",8492.3654111959,-3296.68927743286,"15"
"cell78373",8490.47541114688,-3269.2032767199,"15"
"cell78375",8454.83541022241,-3332.22127835453,"15"
"cell78377",8379.55940826982,-3342.10327861086,"15"
"cell78379",8359.14740774035,-3244.03927606717,"15"
"cell78380",8416.54940922931,-3272.71327681094,"15"
"cell78381",8379.12740825862,-3392.75527992472,"15"
"cell78385",8517.6860118527,-3309.75727777183,"15"
"cell78387",8474.38341072947,-3267.47527667508,"15"
"cell78390",8367.46340795606,-3432.6018809583,"15"
"cell78391",8456.23941025883,-3299.8752775155,"15"
"cell78394",8480.48541088775,-3420.24128063768,"15"
"cell78402",8437.39340976998,-3366.56527924538,"15"
"cell78403",8477.83941081911,-3230.9172757268,"15"
"cell78406",8424.31677673757,-3585.55779728293,"16"
"cell78408",8347.85277475417,-3620.8197981976,"16"
"cell78409",8335.5407744348,-3476.6397944577,"16"
"cell78410",8404.39077622071,-3472.53579435125,"15"
"cell78411",8341.10277457908,-3577.83579708263,"16"
"cell78416",8386.78677576408,-3473.72379438207,"16"
"cell78418",8453.85477750376,-3600.46179766953,"15"
"cell78419",8373.5027754195,-3479.12379452214,"16"
"cell78420",8389.10877582431,-3513.08979540318,"16"
"cell78422",8469.40677790716,-3452.93379384279,"15"
"cell78427",8375.06877546012,-3521.7837956287,"16"
"cell78433",8466.00477781892,-3551.42979639769,"15"
"cell78434",8353.57677490264,-3497.96979501098,"16"
"cell78437",8452.39677746594,-3522.80979565531,"15"
"cell78438",8345.15277468413,-3539.06379607692,"16"
"cell78440",8334.892774418,-3542.78979617357,"16"
"cell78441",8405.41677624732,-3456.06579392403,"15"
"cell78446",8371.55877536908,-3455.47179390863,"16"
"cell78447",8395.26477598399,-3596.62779757008,"16"
"cell78451",8328.03477424011,-3425.29119312577,"16"
"cell78457",8428.42077684402,-3564.55179673806,"15"
"cell78458",8319.01677400619,-3449.96379376575,"16"
"cell78459",8322.04077408463,-3561.20379665121,"16"
"cell78460",8351.57877485082,-3572.75979695097,"16"
"cell78468",8390.51277586073,-3548.83779633045,"16"
"cell78469",8346.61077472195,-3553.48179645091,"16"
"cell78470",8456.17677756399,-3480.58179455996,"15"
"cell78473",8427.61077682301,-3500.72379508242,"15"
"cell78475",8325.87477418408,-3479.55579453334,"16"
"cell78477",8472.64677799121,-3569.03379685432,"15"
"cell78482",8358.96130641177,-3770.61165818945,"16"
"cell78484",8374.45930681378,-3650.02965506166,"16"
"cell78485",8403.88930757716,-3677.19165576622,"16"
"cell78490",8319.81130539626,-3778.87365840375,"14"
"cell78492",8425.59730814025,-3779.73765842617,"16"
"cell78494",8414.1493078433,-3672.54765564576,"16"
"cell78496",8427.59530819207,-3650.46165507287,"16"
"cell78500",8329.20730563998,-3826.82565964758,"14"
"cell78504",8366.41330660507,-3649.97565506026,"16"
"cell78507",8334.60730578005,-3694.68765622005,"16"
"cell78508",8406.3733076416,-3711.64365665987,"16"
"cell78511",8373.27130678296,-3714.93765674531,"16"
"cell78518",8470.90330931544,-3788.26965864748,"16"
"cell78519",8380.93930698186,-3763.15965799615,"16"
"cell78522",8418.19930794835,-3767.5336581096,"16"
"cell78523",8387.90530716255,-3697.65765629709,"16"
"cell78525",8478.13930950314,-3801.82365899906,"16"
"cell78528",8345.515306063,-3825.31365960836,"14"
"cell78531",8388.87730718777,-3639.44565478712,"16"
"cell78540",8432.99530833215,-3744.3136575073,"16"
"cell78541",8500.33331007883,-3794.47965880856,"16"
"cell78543",8455.67530892044,-3765.96765806898,"16"
"cell78544",8412.90730781108,-3718.71765684336,"16"
"cell78546",8429.4313082397,-3733.56765722856,"16"
"cell78547",8345.5693060644,-3802.47165901586,"14"
"cell78549",8334.89015746862,-3912.55811171979,"14"
"cell78550",8315.93615697697,-3876.00011077151,"14"
"cell78553",8309.88815682009,-3982.59611353651,"14"
"cell78555",8496.78216166794,-3975.73811335862,"16"
"cell78559",8433.17016001791,-3964.29011306167,"16"
"cell78568",8377.49615857378,-3886.42211104184,"14"
"cell78569",8411.62415945902,-3912.07211170718,"16"
"cell78571",8374.04015848413,-3956.51411285996,"14"
"cell78574",8345.85215775296,-3975.19811334461,"14"
"cell78580",8494.51416160911,-4006.30211415142,"16"
"cell78582",8370.80015840009,-3928.9741121456,"14"
"cell78587",8357.78615806252,-3852.8341101706,"14"
"cell78592",8416.21415957808,-3858.12611030787,"16"
"cell78598",8399.20415913686,-3876.48611078411,"16"
"cell78600",8343.04415768012,-3881.50811091438,"14"
"cell78602",8423.12615975738,-3921.3061119467,"16"
"cell78606",8394.1821590066,-3967.47611314431,"14"
"cell78610",8464.27416082472,-3985.62011361495,"16"
"cell78622",8370.26015838608,-4006.95011416823,"14"
"cell78627",8438.62416015938,-4008.94811422005,"16"
"cell78628",8468.75616094097,-3884.47811099142,"16"
"cell78629",8387.0541588217,-3935.40011231229,"14"
"cell78630",8475.61416111887,-3912.34211171418,"16"
"cell78632",8387.1081588231,-3850.56611011177,"16"
"cell78635",8453.15016053617,-3898.84211136401,"16"
"cell78642",8309.35486004874,-4089.09158178419,"14"
"cell78643",8385.11686201394,-4203.9495847635,"14"
"cell78646",8325.71686047316,-4135.963583,"14"
"cell78647",8337.97486079112,-4052.0475808233,"14"
"cell78655",8303.57685989887,-4135.04558297619,"14"
"cell78657",8411.19886269048,-4166.79758379981,"14"
"cell78661",8335.49086072668,-4102.86158214137,"14"
"cell78662",8413.95286276191,-4137.85358304903,"14"
"cell78665",8325.12286045775,-4152.81158343703,"14"
"cell78670",8345.21086097881,-4107.88358227164,"14"
"cell78675",8420.3788629286,-4080.88358157128,"14"
"cell78676",8327.44486051798,-4087.63358174637,"14"
"cell78681",8437.06486336142,-4116.36158249155,"14"
"cell78686",8299.68885979801,-4057.71758097038,"14"
"cell78687",8385.71086202934,-4152.91958343983,"14"
"cell78689",8427.18286310509,-4213.72358501703,"14"
"cell78690",8434.63486329839,-4075.53758143261,"14"
"cell78692",8497.54486493021,-4075.26758142561,"16"
"cell78693",8439.60286342725,-4032.71558032185,"16"
"cell78695",8430.04486317933,-4051.9395808205,"14"
"cell78697",8491.33486476913,-4134.18158295378,"16"
"cell78704",8312.70286013559,-4173.6015839763,"14"
"cell78706",8351.31286113709,-4119.43958257139,"14"
"cell78707",8418.81286288798,-4184.72558426484,"14"
"cell78708",8313.08086014539,-4181.7015841864,"14"
"cell78709",8377.98886182904,-4056.52958093956,"14"
"cell78713",8310.32686007395,-4113.60758242011,"14"
"cell78718",8437.17286336422,-4070.67758130655,"14"
"cell78721",8337.21886077151,-4141.57958314568,"14"
"cell78724",8472.00286426768,-4159.99358362332,"14"
"cell78725",8325.39286046475,-4045.13558064401,"14"
"cell78726",8351.31286113709,-4136.44958301261,"14"
"cell78728",8487.06886465847,-4237.7481856402,"14"
"cell78731",8353.85086120293,-4084.17758165672,"14"
"cell78734",8435.67342594266,-4305.86810759082,"14"
"cell78735",8323.35342302918,-4420.94211057574,"14"
"cell78737",8469.5854268223,-4384.92410964146,"14"
"cell78738",8419.14942551404,-4321.74410800263,"14"
"cell78741",8406.35142518207,-4371.74810929969,"14"
"cell78742",8365.68942412734,-4283.62010701373,"14"
"cell78743",8403.05742509663,-4415.38011043146,"14"
"cell78744",8336.09742335975,-4342.91210855171,"14"
"cell78745",8376.54342440888,-4438.97271104343,"14"
"cell78747",8382.64542456716,-4266.0161065571,"14"
"cell78748",8460.29742658138,-4396.53410994262,"14"
"cell78753",8453.8714264147,-4358.62610895932,"14"
"cell78755",8330.48142321408,-4268.39210661873,"14"
"cell78756",8349.00342369452,-4259.91410639882,"14"
"cell78759",8391.82542480528,-4318.66610792279,"14"
"cell78764",8401.16742504761,-4375.47410939634,"14"
"cell78765",8485.40742723271,-4322.82410803065,"14"
"cell78769",8365.85142413154,-4297.44410737231,"14"
"cell78773",8378.59542446211,-4373.58410934731,"14"
"cell78775",8350.56942373514,-4412.78811036423,"14"
"cell78779",8492.4274274148,-4375.85210940614,"14"
"cell78781",8307.42342261598,-4241.77010592818,"14"
"cell78784",8348.62542368472,-4336.00010837242,"14"
"cell78786",8345.16942359507,-4272.71210673079,"14"
"cell78787",8422.44342559949,-4337.29610840604,"14"
"cell78789",8314.33542279527,-4287.40010711178,"14"
"cell78790",8430.867425818,-4374.55610937253,"14"
"cell78793",8438.10342600569,-4284.86210704595,"14"
"cell78794",8378.59542446211,-4315.48010784015,"14"
"cell78795",8358.23742393404,-4384.92410964146,"14"
"cell78799",8484.4354272075,-4334.2181083262,"14"
"cell78800",8431.1914258264,-4312.13210775331,"14"
"cell78802",8484.6514272131,-4296.2561073415,"14"
"cell78804",8480.06142709404,-4275.52010680363,"14"
"cell78806",8419.31142551824,-4303.11410751939,"14"
"cell78810",8395.17342489213,-4305.05810756981,"14"
"cell78812",8375.30142437667,-4295.23010731488,"14"
"cell78814",8289.17142214254,-4306.03010759503,"14"
"cell78816",8422.28142559528,-4405.76811018214,"14"
"cell78817",8325.56742308661,-4286.05010707676,"14"
"cell78818",8314.98342281207,-4388.70410973951,"14"
"cell78820",8350.19142372534,-4244.36210599542,"14"
"cell78822",8427.14142572135,-4395.88610992581,"14"
"cell78827",8286.47682207264,-4250.30210614949,"14"
"cell78829",8427.46542572975,-4252.94810621813,"14"
"cell78831",8474.22942694277,-4349.3921087198,"14"
"cell78832",8446.61771540716,-4531.7676980719,"14"
"cell78837",8341.47971267998,-4537.92369823158,"14"
"cell78845",8419.88771471381,-4431.60309547372,"14"
"cell78848",8320.0417121239,-4468.15569642186,"14"
"cell78849",8309.24171184376,-4536.14169818535,"14"
"cell78851",8318.47571208328,-4585.76769947261,"14"
"cell78853",8362.05371321365,-4553.47569863498,"14"
"cell78855",8345.42171278223,-4477.71369666979,"14"
"cell78857",8393.26571402326,-4639.87030087598,"14"
"cell78858",8350.98371292651,-4499.15169722587,"14"
"cell78861",8357.30171309039,-4537.76169822738,"14"
"cell78864",8344.07171274722,-4462.70169628039,"14"
"cell78866",8304.9217117317,-4499.85369724408,"14"
"cell78868",8400.33971420676,-4631.39770065621,"14"
"cell78871",8452.23371555284,-4517.99769771472,"14"
"cell78874",8474.75171613693,-4500.44769725949,"14"
"cell78877",8340.34571265057,-4501.3116972819,"14"
"cell78882",8388.08171388879,-4546.40169845149,"14"
"cell78883",8283.21371116862,-4505.46969738975,"14"
"cell78884",8476.31771617755,-4540.19169829041,"14"
"cell78886",8305.0837117359,-4569.9996990636,"14"
"cell78888",8362.75571323186,-4524.36969788,"14"
"cell78890",8396.55971410871,-4604.50569995865,"14"
"cell78896",8340.93971266598,-4555.90569869801,"14"
"cell78903",8322.79571219534,-4447.36569588259,"14"
"cell78912",8421.45371475443,-4606.12570000067,"14"
"cell78915",8448.56171545759,-4550.50569855794,"14"
"cell78921",8420.21171472222,-4519.40169775113,"14"
"cell78928",8407.88493327051,-4734.11216684431,"14"
"cell78929",8322.07893104479,-4694.53016581759,"14"
"cell78930",8277.6909298934,-4723.85216657817,"14"
"cell78931",8320.18893099576,-4670.50016519427,"14"
"cell78932",8368.9509322606,-4810.84616883472,"14"
"cell78936",8371.11093231663,-4701.87416600809,"14"
"cell78938",8401.08093309402,-4666.82816509902,"14"
"cell78944",8425.00293371454,-4758.41216747463,"14"
"cell78948",8417.98293353245,-4806.47216872126,"14"
"cell78949",8372.94693236426,-4657.1081648469,"14"
"cell78951",8335.47093139216,-4756.576167427,"14"
